isbn	title	author	rating_count	rating_calc	rating_eb
0811844285	An Egg Is Quiet	Dianna Hutts Aston, Sylvia Long (Illustrator)	1893	4.30797675647121	4.301724704810017
0811844307	He Came with the Couch	David Slonim	618	4.009708737864078	4.0143017430539265
0811846091	Give the Dog a Bone	Steven Kellogg	89	3.460674157303371	3.6827515364098895
081184658X	Little Pea	Amy Krouse Rosenthal, Jen Corace (Author) (Illustrator)	6755	4.219985196150999	4.2188594126115895
0811848191	Bear and Ball	Cliff Wright	58	3.8793103448275863	3.9685345042273235
0811848205	Bear and Kite	Cliff Wright	60	3.8	3.9240773627490797
0811849090	Ivy and Bean	Annie Barrows, Sophie Blackall (Illustrator)	13660	3.93199121522694	3.9325047149214454
0811852989	Kika My First Word Book	Fukiko Yamamoto	6	4.333333333333333	4.097605387397537
0811855201	A Seed Is Sleepy	Dianna Hutts Aston, Sylvia Long (Illustrator)	1526	4.33224115334207	4.323748683388815
0811855236	Knuckleheads	Joan Holub (Author), Michael Slack (Author) (Illustrator)	68	3.75	3.8871808230812364
081185664X	Penguins, Penguins, Everywhere!	Bob Barner	461	3.7939262472885034	3.821441324005511
0811856836	Ivy and Bean Break the Fossil Record	Annie Barrows, Sophie Blackall (Illustrator)	4607	4.1165617538528325	4.116050352493308
0811858227	Cat Getting Out of a Bag and Other Observations	Jeffrey Brown (Author)	1853	4.112250404749056	4.111114916055627
081185924X	Wave	Suzy Lee	3013	4.2446067042814475	4.241695811774321
081186023X	Little Hoot	Amy Krouse Rosenthal, Jen Corace (Author) (Illustrator)	3186	4.094789704959196	4.094397181018582
0811864014	Lost and Found: Three Dog Stories	Jim LaMarche	133	3.8796992481203008	3.932457330257778
0811864790	A Butterfly Is Patient	Dianna Hutts Aston, Sylvia Long (Illustrator)	1217	4.28594905505341	4.277250872863103
0811866017	What Puppies Do Best	Laura Joffe Numeroff (Author), Lynn Munsinger (Illustrator)	204	3.573529411764706	3.6728852210630394
0811866556	Little Oink	Amy Krouse Rosenthal, Jen Corace (Author) (Illustrator)	1202	3.9201331114808653	3.9262350154524115
0811866904	Carnivores	Aaron Reynolds, Dan Santat (Author) (Illustrator)	2130	4.106572769953051	4.105714389162191
0811867838	Open This Little Book	Jesse Klausmeier (Author), Suzy Lee (Illustrator)	2504	4.10223642172524	4.1015903321181435
0811867846	Over and Under the Snow	Kate Messner (Author), Christopher Silas Neal (Author) (Illustrator)	3932	4.102746693794507	4.102325699242375
0811868656	Duck! Rabbit!	Amy Krouse Rosenthal, Tom Lichtenheld (Author) (Illustrator)	10824	4.170362158167036	4.169890549390645
0811869253	It's a Tiger!	David LaRochelle, Jeremy Tankard (Illustrator)	2556	4.112676056338028	4.111838420525956
0811870561	Monet's Impressions	Metropolitan Museum of Art (Creator)	58	4.379310344827586	4.2344618881221505
0811871061	Earthling!	Mark Fearing (Author), Tim Rummel	1258	4.0588235294117645	4.059255549128945
0811872351	On a Beam of Light: A Story of Albert Einstein	Jennifer Berne (Author), Vladimir Radunsky (illustrator)	3727	4.216796350952508	4.214811374816238
0811872378	Chicken Big	Keith Graves	2116	4.019848771266541	4.021027925308174
0811872807	Shadow	Suzy Lee	1267	4.10655090765588	4.105131345426109
081187480X	Cats are Weird and More Observations	Jeffrey Brown (Author)	2393	4.061429168407856	4.061606133719716
0811877159	Lots of Dots	Craig Frazier	796	3.92964824120603	3.9381013617860225
0811877825	Goodnight, Goodnight, Construction Site	Sherri Duskey Rinker (Author), Tom Lichtenheld (Author) (Illustrator)	10285	4.355760816723383	4.354348884722379
0811878694	Little Red Writing	Joan Holub (Author), Melissa Sweet (Illustrator)	1698	3.9511189634864547	3.9545860439339378
0811878961	A Dog Is a Dog	Stephen Shaskan	817	3.9583843329253368	3.9649429134764818
0811878988	E-mergency!	Tom Lichtenheld (Author), Ezra Fields-Meyer	1278	4.047730829420971	4.048582447178421
0811879054	Golden Domes and Silver Lanterns: A Muslim Book of Colors	Hena Khan (Author), Mehrdokht Amini (Illustrator)	1273	4.349567949725059	4.338784657793234
0811879100	My Friend Earth	Patricia MacLachlan, David Díaz (Illustrations), Francesca Sanna (Illustrations)	80	4.2875	4.202732870888604
0811879429	Trains Go	Steve Light (Author)	484	4.101239669421488	4.098249482949788
0811879542	Press Here	Hervé Tullet, Christopher Franceschelli (Author) (Translator)	20328	4.442493112947658	4.4415597187800175
0812057058	A Christmas Carol	Michael Cole, Charles Dickens	11	4	4.057509760669124
0812062779	I Am a Little Cat	François Crozat	22	4.318181818181818	4.144671838906665
0812428307	The Trumpeter of Krakow	Eric P. Kelly, Janina Domanska (Illustrator)	6902	3.762097942625326	3.764357967048166
0812457749	Fog Magic	Julia L. Sauer	1169	3.8691189050470487	3.8775205110170856
0812509072	White Jenna	Jane Yolen (Author)	1203	3.886118038237739	3.8935998262042553
0812627369	Dream-of-Jade: The Emperor's Cat	Lloyd Alexander, D. Brent Burkett (Illustrator)	158	4.075949367088608	4.074472332835782
0814903371	Tyll Ulenspiegel's Merry Pranks	M.A. Jagendorf, Fritz Eichenberg (Illustrator)	7	4.571428571428571	4.130375729504569
0816431205	Jack-o'-lantern	Edna Barth, Paul Galdone (Illustrator)	13	3.4615384615384617	3.946428401634136
081643221X	Pepper And All The Legs	Dick Gackenbach	6	4.5	4.115133156278259
0816642419	The Funny Thing	Wanda Gág	189	4.063492063492063	4.064855086680627
0816644160	The ABC Bunny	Wanda Gág	867	3.823529411764706	3.837229990979121
0816644187	Nothing At All	Wanda Gág	435	3.845977011494253	3.8694967969072547
0816679800	Plant a Pocket of Prairie	Phyllis Root, Betsy Bowen (Illustrations)	149	4.1879194630872485	4.157801785953842
0816706131	The Cat Who Wanted To Fly	Robyn Supraner (author)	18	4	4.051679858292766
0816709890	The Tiny Christmas Elf	Sharon Peters	9	3.6666666666666665	4.00946865006412
0816735999	The Valentine Cat	Clyde Robert Bulla, Leonard Weisgard (Illustrator)	69	4.217391304347826	4.154671008455396
0816745471	Teeny Tiny Mouse	Laura Leuck, Pat Schories (Author)	125	3.928	3.9691490272993826
0816769400	The Animals' Christmas Carol	Jerry Smath, Charles Dickens	7	4.142857142857143	4.078698214403427
0817227776	The Magic Donkey	Adam Pio	5	4.2	4.081506241072674
0819301752	The Magic Carousel	Dorothy Levenson, Ati Forberg (Illustrator)	28	4.285714285714286	4.146341226409046
0819302074	The Crane Maiden	Miyoko Matsutani, Alvin Tresselt (Translator), Chihiro Iwasaki (Illustrator)	81	4.407407407407407	4.276925180552147
0819302538	Scuttle, the Stowaway Mouse	Jean Soule, Nancy Soule, Barbara Remington (Illustrator)	40	4.575	4.29179500814188
0819303941	The Blah	Jack Kent	63	4.492063492063492	4.30309433756173
0819304042	Emmet Otter's Jug-Band Christmas	Russell Hoban, Lillian Hoban (Illustrator)	485	4.348453608247422	4.321924942415804
0819304107	The Land of Lost Buttons	Shigeo Nakamura, Alvin Tresselt (Translator), Kayako Nishimaki (Illustrator)	19	3.8947368421052633	4.022392039470712
0819304433	The Ice-Cream Cone Coot and Other Rare Birds	Arnold Lobel	159	4.647798742138365	4.5073431751126805
0819304980	Cranberry Thanksgiving	Wende Devlin, Harry Devlin	1708	4.282201405152225	4.276039892073499
0819307491	Ultra-Violet Catastrophe! Or, The Unexpected Walk with Great-Uncle Magnus Pringle	Margaret Mahy, Brian Froud (Illustrator)	75	4.56	4.3615055397217315
0819307785	Mulga Bill's Bicycle	A.B. Paterson, Kilmeny Niland (Illustrator), Deborah Niland (Illustrator)	146	4.2534246575342465	4.205877368246752
0819308153	The Christmas Pinata	Jack Kent	19	4.421052631578948	4.165142472505737
0819308757	The Runaway Flying Horse	Paul-Jacques Bonzon, William Pène du Bois (Illustrator), Susan Kotta (Translator)	33	3.878787878787879	3.9948676551028766
0819309648	Socks for Supper	Jack Kent	466	4.515021459227468	4.47107149856486
0819310077	But No Elephants	Jerry Smath	1595	4.458307210031348	4.446260791631469
0819310093	Rabbit's New Rug	Judy Delton, Marc Brown (Illustrator)	68	4.397058823529412	4.256766207474282
0819310719	The Old Man and the Afternoon Cat	Michaela Muntean (Author)	67	4.537313432835821	4.335178606878852
0819311278	Cats! Cats! Cats!	Bernard Wiseman	34	4.029411764705882	4.0537153377867075
0819311499	Sherlock Chick and the Peekaboo Mystery	Robert M. Quackenbush	34	3.8823529411764706	3.9949279984830546
0822567644	Bad News for Outlaws: The Remarkable Life of Bass Reeves, Deputy U. S. Marshal	Vaunda Micheaux Nelson, R. Gregory Christie (Illustrator)	3128	4.034846547314578	4.035409487763524
0823400158	Buffalo Chief	Jane Annixter, Paul Annixter	3	4.333333333333333	4.084522068355165
0823400913	Rain Makes Applesauce	Julian Scheer, Marvin Bileck (Illustrator)	795	3.7635220125786164	3.782009481367475
082340093X	The Reluctant Dragon	Kenneth Grahame, Ernest H. Shepard (Illustrator)	3536	3.9572963800904977	3.9588990145403065
0823402916	The Quicksand Book	Tomie dePaola	158	3.6772151898734178	3.7731123770084647
0823403025	Santa's Crash-Bang Christmas	Steven Kroll, Tomie dePaola (Illustrator)	46	3.369565217391304	3.7379621247266392
0823404420	The Princess and the Pea	Janet Stevens, Hans Christian Andersen	16679	4.112416811559446	4.11228707345096
0823404544	Rapunzel	Barbara Rogasky, Trina Schart Hyman (Illustrator), Wilhelm Grimm, Jacob Grimm	759	4.292490118577075	4.278461782009004
0823404706	Little Red Riding Hood	Trina Schart Hyman, Johann Grimm, Wilhelm Grimm	22041	4.130529467809991	4.1303893622848955
0823405346	The Kids' Cat Book	Tomie dePaola	78	3.6666666666666665	3.826183796371684
082340563X	Mrs. Claus's Crazy Christmas	Steven Kroll, John Wallner (Illustrator)	5	2.8	3.956622933149281
0823405656	A Child's Christmas in Wales	Dylan Thomas, Trina Schart Hyman (Illustrator)	5228	4.1530221882172915	4.152218346155496
0823406172	An Early American Christmas	Tomie dePaola	234	3.91025641025641	3.9388484713643273
082340787X	The Kitchen Knight: A Tale of King Arthur	Margaret Hodges, Trina Schart Hyman	892	4.091928251121076	4.090735807577382
0823408264	I'm Santa Claus and I'm Famous	Marjorie Weinman Sharmat, Marylin Hafner (illustrator)	10	3.9	4.0420723435026344
0823408434	Bear and Mrs. Duck	Elizabeth Winthrop (Author)	59	4.305084745762712	4.1959850834291155
0823409074	The Water Of Life: A Tale From The Brothers Grimm	Jacob Grimm, Wilhelm Grimm, Barbara Rogasky, Trina Schart Hyman (Illustrator)	331	4.1299093655589125	4.121890670963533
0823409260	A Picture Book of Harriet Tubman	David A. Adler, Samuel Byrd (Illustrator)	191	3.9424083769633507	3.9692984338293837
0823409503	A Picture Book of Helen Keller	David A. Adler, John Wallner (Illustrator), Alexandra Wallner (Illustrator)	190	3.9526315789473685	3.977468022810996
0823409740	The Dog Who Had Kittens	Polly Robertus, Janet Stevens (Illustrator)	171	4.16374269005848	4.1421674562466935
0823410331	Dragonfly	Emery Bernhard	3	4	4.066021477217595
0823410781	A Picture Book of Anne Frank	David A. Adler, Karen Ritz (Illustrator)	237	4.189873417721519	4.1686103875352805
0823410978	Reindeer	Emery Bernhard, Durga Bernhard	10	3.7	4.009313559332202
0823411311	Hershel and the Hanukkah Goblins	Eric A. Kimmel, Trina Schart Hyman (Illustrator)	2558	4.271696637998437	4.267748027613967
082341177X	A Picture Book of Rosa Parks	David A. Adler, Robert Casilla (Author) (Illustrator)	137	4.124087591240876	4.109377080348228
0823411818	Beatrix Potter	Alexandra Wallner	59	4.135593220338983	4.105119217329424
0823412539	Cats	Gail Gibbons	54	3.740740740740741	3.9007029559560054
0823412628	A Picture Book of Sojourner Truth	David A. Adler, Gershom Griffith (Illustrator)	54	4.037037037037037	4.053008006898118
0823412652	An Alcott Family Christmas	Alexandra Wallner	11	4.181818181818182	4.089740622909673
0823412849	A Picture Book of Florence Nightingale	David A. Adler, Alexandra Wallner (Illustrator), John Wallner (Illustrator)	51	3.9215686274509802	3.9957728986279877
0823412989	Poppa's Itchy Christmas	Angela Shelf Medearis	10	4.1	4.074831127673066
0823413209	Too Many Pumpkins	Linda White, Megan Lloyd (Illustrator)	1241	4.275584206285254	4.267457135655044
0823415104	Eggday	Joyce Dunbar, Jane Cabrera (Author) (Illustrator)	42	3.2142857142857144	3.6837114501943278
0823415139	The Golden Sandal: A Middle Eastern Cinderella Story	Rebecca Hickox Ayres, Will Hillenbrand (Illustrator)	533	3.782363977485929	3.8074977525936307
0823415171	A Picture Book of Amelia Earhart	David A. Adler, Jeff Fisher (Author) (Illustrator)	133	3.887218045112782	3.93789056773348
0823415384	Grandma Moses	Alexandra Wallner	30	3.6666666666666665	3.920651438680641
082341549X	Lucy Maud Montgomery	Alexandra Wallner	94	3.702127659574468	3.8315684687499134
0823415732	The Prince of Ireland and the Three Magic Stallions	Bryce Milligan (Author), Preston McDaniels (Illustrator)	49	3.979591836734694	4.025672710955831
0823415775	Sense Pass King: A Story from Cameroon	Katrin Hyman Tchana, Trina Schart Hyman (Illustrator)	91	4.186813186813187	4.1447960404303235
082341597X	When Esther Morris Headed West: Women, Wyoming, and the Right to Vote	Connie Nordhielm Wooldridge (Author), Jacqueline Rogers (Author) (Illustrator)	46	4.173913043478261	4.119199764070968
082341602X	Spring Is Here	Will Hillenbrand	622	3.856913183279743	3.873068731632477
0823416038	Kite Day: A Bear and Mole Story	Will Hillenbrand	468	3.549145299145299	3.6003651755687858
0823416216	Of Numbers and Stars: The Story of Hypatia	D. Anne Love, Pamela Paparone (Illustrator)	156	3.8525641025641026	3.906152295789002
0823416593	Old Mother Hubbard	Jane Cabrera (Author), Sarah Catherine Martin	203	3.729064039408867	3.797555935980779
0823416658	A Picture Book of Sacagawea	David A. Adler, Dan Brown (Illustrator)	84	3.5476190476190474	3.745051519499533
0823416801	A Dog Like Jack	DyAnne DiSalvo-Ryan	69	4	4.02972549188436
0823417492	Whuppity Stoorie	John W. Stewig, Eric R. Marcus	15	3.533333333333333	3.948050497353715
0823418634	A Small Dog's Big Life: Around the World with Owney	Irene Kelly (Author)	49	3.693877551020408	3.8857459303015727
0823418812	If You're Happy and You Know It!	Jane Cabrera (Author)	1260	4.124603174603174	4.12247307843821
0823418936	The Mysterious Guests: A Sukkot Story	Eric A. Kimmel	39	3.717948717948718	3.9174770293347825
0823419533	Susan B. Anthony	Alexandra Wallner	61	3.918032786885246	3.9872257402352864
0823419703	Swing Sisters: The Story of the International Sweethearts of Rhythm	Karen Deans, Joe Cepeda (Illustrator)	106	3.9339622641509435	3.978151323200378
0823419878	Dick Whittington and His Cat	Margaret Hodges, Mélisande Potter	25	3.28	3.810243997528917
0823419967	The Daring Miss Quimby	Suzanne George Whitaker, Catherine Stock (Author) (Illustrator)	32	3.53125	3.8623592383522185
0823420272	Ten in the Bed	Jane Cabrera (Author)	344	3.8343023255813953	3.8647485867241578
082342040X	Punxsutawney Phyllis	Susanna Leonard Hill (Author) (Illustrations), Jeffrey Ebbeler (Illustrator)	179	3.9385474860335195	3.967696977330278
0823420477	Before She Was Harriet	Lesa Cline-Ransome (Author), James E. Ransome (Illustrator)	1435	4.494773519163763	4.480177313781263
0823420515	The Beckoning Cat: Based on a Japanese Folktale	Koko Nishizuka, Rosanne Litzinger (Illustrator)	137	3.846715328467153	3.9073056642347272
0823420663	Kitty's Cuddles	Jane Cabrera (Author) (Illustrations)	321	3.7570093457943927	3.799943770943866
0823421414	Old MacDonald Had a Farm	Jane Cabrera (Author)	301	3.8172757475083055	3.853909826462387
0823421635	Basketball Belles: How Two Teams and One Scrappy Player Put Women's Hoops on the Map	Sue Macy (Illustrations), Matt Collins (Illustrator)	322	3.760869565217391	3.803160628586949
082342183X	Wuv Bunnies from Outers Pace	David Elliott, Ethan Long (Illustrator)	47	3.74468085106383	3.914011367219217
0823422143	The Day of the Dead / El dia de los muertos	Bob Barner, Teresa Mlawer (Translator)	196	3.88265306122449	3.921347085555012
0823422518	Irena Sendler and the Children of the Warsaw Ghetto	Susan Goldman Rubin, Bill Farnsworth (Illustrator)	478	4.2343096234309625	4.21844458211961
0823422801	I Love Bugs!	Emma Dodd (Author)	643	3.7807153965785383	3.80198699693867
0823422917	The Croaky Pokey!	Ethan Long	542	3.856088560885609	3.874494404363614
0823423166	Too Many Dinosaurs	Mercer Mayer	231	3.5194805194805197	3.6191083168430214
0823423174	Zoo Ah-Choooo	Peter Mandel (Author), Elwood H. Smith (Illustrator)	127	3.3622047244094486	3.565120058359002
0823423360	The Night Before Christmas, Deep Under the Sea	Kathie Kelleher (Illustrations), Dan Andreasen (Illustrator)	57	3.3684210526315788	3.6998548160721323
0823423476	Dog in Boots	Greg Gormley (Author), Roberta Angaramo (Illustrator)	956	4.061715481171548	4.062130450223563
0823423506	The Wheels on the Bus	Jane Cabrera (Author)	413	4.1307506053268765	4.124056299541898
0823423700	Rachel Carson and Her Book That Changed the World	Laurie Lawlor, Laura Beingessner	401	4.029925187032419	4.034439850306116
0823424057	The Frazzle Family Finds a Way	Ann Bonwill, Stephen Gammell (Illustrator)	148	3.5878378378378377	3.7114759398915242
0823424103	Frisky Brisky Hippity Hop	Susan Lurie (Author), Murray Head, Alexina B. White	133	3.8496240601503757	3.910724380354969
0823425193	Twinkle, Twinkle, Little Star	Jane Cabrera (Author)	620	4.111290322580645	4.10814151379856
0823428702	The 12 Days of Christmas	Jane Cabrera (Author)	157	3.6751592356687897	3.772021845475495
0823429016	Thumpy Feet	Betsy Lewin	259	3.4555984555984556	3.5567477693026763
0823430502	Row, Row, Row Your Boat	Jane Cabrera (Author)	601	4.114808652246256	4.111292624035284
0823432106	Vincent Paints His House	Tedd Arnold	431	3.8723897911832945	3.893307463399535
0823433889	Baa, Baa, Black Sheep	Jane Cabrera (Author)	393	3.821882951653944	3.8503973934898355
0823433919	Job Wanted	Teresa Bateman (Author), Chris Sheban (Illustrator)	289	4.335640138408304	4.295744526690739
0823435385	Big Cat	Ethan Long	198	3.419191919191919	3.5525784202929143
0823436470	Cat on the Bus	Aram Kim (Author)	382	3.9528795811518322	3.966675192269765
0823436624	Birds Make Nests	Michael Garland	125	3.92	3.963468897887793
0823436640	Caroline's Comets: A True Story	Emily Arnold McCully	275	3.789090909090909	3.8330593556909403
0823436659	Trudy's Big Swim: How Gertrude Ederle Swam the English Channel and Took the World by Storm	Sue Macy, Matt Collins (Contributor)	162	4.092592592592593	4.087155182668878
0823436721	No Honking Allowed	Stephanie Calmenson (Author), Antongionata Ferrari (Illustrations)	113	3.1327433628318584	3.4243825289417407
0823436802	I See a Cat	Paul Meisel	351	3.58974358974359	3.650713660547492
0823436993	Masterpiece Mix	Roxie Munro (Author)	79	3.5569620253164556	3.7583173920804387
0823437000	Who Will Bell the Cat?	Patricia C. McKissack, Christopher Cyr (Illustrator)	162	3.4444444444444446	3.5943185094999386
0823437523	Hello Spring!	Shelley Rotner	69	3.7246376811594204	3.8714611708943805
0823438597	Dance, Dance, Dance!: A Horse and Buggy Tale	Ethan Long	190	3.6210526315789475	3.7161139806809937
0823438643	Who Has Wiggle-Waggle Toes?	Vicky Shiefman, Francesca Chessa (Author) (Illustrator)	163	3.3987730061349692	3.5588397150410995
0823440559	Dreamers	Yuyi Morales (Author)	4316	4.401760889712697	4.397881336059607
082344063X	Colors	Shelley Rotner, Anne Woodhull	82	3.902439024390244	3.966694415390389
0823440958	The Boy and the Bear	Peter Stein	56	3.482142857142857	3.7624396753659277
0823440974	I Like My Bike	Antongionata Ferrari	62	3.225806451612903	3.6069838918875834
0823441563	Home Is a Window	Stephanie Ledyard, Chris Sasaki (Illustrator)	388	3.8762886597938144	3.8988016170080924
0823441644	A Quieter Story	Liza Woodruff	113	3.5486725663716814	3.710876484183365
0823441733	Why?	Laura Vaccaro Seeger	486	3.9238683127572016	3.9377502268278675
0823442381	Tomie Depaola's Christmas Tree Book	Tomie dePaola	103	3.825242718446602	3.906321534886793
0823442616	Small in the City	Sydney Smith	923	4.256771397616468	4.246977095403821
0823442829	Birds of a Feather: Bowerbirds and Me	Susan L. Roth	138	3.920289855072464	3.9606913828941757
0823443183	Cubs in the Tub: The True Story of the Bronx Zoo's First Woman Zookeeper	Candace Fleming (Author), Julie Downing (Illustrations)	6	4.666666666666667	4.13266092515898
0823443272	As Warm as the Sun	Kate McMullan, Jim McMullan (Illustrator)	199	3.6834170854271355	3.762324205225395
0823443442	Just in Case You Want to Fly	Julie Fogliano, Christian Robinson (Illustrations)	514	3.780155642023346	3.8063340679764393
0823443620	I'm Brave! I'm Strong! I'm Five!	Cari Best, Boris Kulikov (Contributor)	72	3.1527777777777777	3.533276720740052
0824955129	The Christmas Story	Patricia A. Pingry, Wendy Edelson (Illustrator)	69	3.9420289855072466	3.996406687465417
0824955595	Humphrey's First Christmas	Carol Heyer (Author)	497	4.275653923541247	4.256487578958405
0824956478	Sparkle Box	Jill Hardie	171	4.538011695906433	4.430387809051175
0824965973	Rikki Tikki Tavi	Rudyard Kipling, Chuck Jones (Illustrator)	21754	3.9880941436057737	3.988285678855448
082498160X	Russian Fairy Tales	Marie Ponsot, Ponsot	19	4.052631578947368	4.06521716938122
0825541255	Lizzie, the Lost Toys Witch	Mabel Harmer	0	NaN	4.069901112949833
0825584264	Wiley and the Hairy Man	Jack Stokes	5	5	4.152868131314612
0826328474	The Santero's Miracle: A Bilingual Story	Rudolfo Anaya, Amy Córdova (Illustrator), Enrique Lamadrid (Translator)	14	4.142857142857143	4.085602079654405
0828150060	Alexander and the Magic Mouse	Martha Sanders, Philippe Fix (Illustrator)	177	4.706214689265536	4.563768044891134
0828850712	The Seven Crystal Balls	Hergé	11319	4.196748829401891	4.196179274319771
0830002200	Rainbow Brite and the Brook Meadow Deer	Sarah Leslie	41	3.8780487804878048	3.984450305828577
0834820048	Topsy-Turvies: Pictures to Stretch the Imagination	Mitsumasa Anno	47	4.085106382978723	4.077189544687828
0834820056	Upside Downer: More Pictures To Stretch The Imagination	Mitsumasa Anno (Author and Illustrator)	22	3.6363636363636362	3.939339570426605
0836210255	MUTTS	Patrick McDonnell (Author)	953	4.291710388247639	4.28043221147493
0836213122	There's Treasure Everywhere	Bill Watterson	19516	4.7496413199426115	4.747867812176889
0836217357	The Days Are Just Packed	Bill Watterson	22159	4.6952028521142655	4.693765525072945
0836217691	Homicidal Psycho Jungle Cat	Bill Watterson	17584	4.7222474977252045	4.720358997466184
0836218051	The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury	Bill Watterson	110445	4.643016886232966	4.642752090403679
0836218515	The PreHistory of The Far Side: A 10th Anniversary Exhibit	Gary Larson	8340	4.523381294964029	4.5206222586009295
0836218523	The Calvin and Hobbes Lazy Sunday Book	Bill Watterson	20067	4.6709523097622965	4.669427059619572
0836220889	Calvin and Hobbes	Bill Watterson, G.B. Trudeau (Foreword)	138363	4.602957438043408	4.602760826750645
0836221362	It's a Magical World	Bill Watterson	25572	4.759189738776787	4.757816374362399
0836249275	The Nightingale	Fiona Black (Adaptation), Hans Christian Andersen, Catherine Huerta (Illustrator)	2357	3.993211709800594	3.9948375766621895
0836808975	Sherlock Chick And The Giant Egg Mystery	Robert M. Quackenbush	10	3.8	4.025692951417418
0840751222	Santa, Are You for Real?	Harold Myra, Dwight Walles (Illustrator)	48	3.8541666666666665	3.9653578503558164
0843102500	The Grumpling	Stephen Cosgrove (Author), Robin James (Illustrations)	156	4.326923076923077	4.263549873049533
0843104872	Buttermilk	Stephen Cosgrove (Author), Robin James (Illustrator)	534	4.2434456928838955	4.228301996809107
0843105852	The Gnome From Nome	Stephen Cosgrove (Author), Robin James (Illustrator)	386	4.005181347150259	4.01274129921342
0843105941	Trapper	Stephen Cosgrove (Author), Robin James (Illustrator)	368	4.108695652173913	4.103969389196129
0843127651	Oh My a Fly!	Jan Pieńkowski, Unknown	34	4.176470588235294	4.11250267709036
0843129646	Little Monsters	Jan Pieńkowski	142	3.943661971830986	3.9770456766710574
084313819X	Serendipity	Stephen Cosgrove (Author), Robin James (Illustrator)	2573	4.188495919160513	4.186188594434869
0843138211	Flutterby	Stephen Cosgrove (Author), Robin James (Illustrator)	1013	4.202369200394867	4.196013494070077
0843138238	Misty Morgan	Stephen Cosgrove (Author), Robin James (Illustrator)	575	4.262608695652174	4.246894081896424
0843138246	Rhubarb	Stephen Cosgrove (Author)	178	4.106741573033708	4.0985303872457886
0843138254	Dragolin	Stephen Cosgrove (Author), Robin James (Illustrator)	326	4.171779141104294	4.157985006905529
0843138297	Maui-maui	Stephen Cosgrove (Author), Robin James (Illustrator)	307	4.045602605863192	4.049067170212479
0843138300	Sassafras	Stephen Cosgrove (Author), Robin James (Illustrator)	294	4.119047619047619	4.111776132088487
0843139234	Morgan Morning	Stephen Cosgrove (Author), Robin James (Illustrator)	466	4.169527896995708	4.159691021920518
0843141069	Peter Goes to School	Wanda Rogers House, Hal W. Doremus (Illustrator)	4	5	4.1374803735867065
0843143010	Barney Beagle	Jean Bethell	37	4.783783783783784	4.3698779534373635
0843148705	Nitter Pitter	Stephen Cosgrove (Author), Robin James (Illustrator)	401	4.084788029925187	4.0831067826298515
0843148721	Wheedle on the Needle	Stephen Cosgrove (Author), Robin James (Illustrator)	545	4.132110091743119	4.126781846255088
084314873X	Morgan Mine	Stephen Cosgrove (Author), Robin James (Illustrator)	332	4.2620481927710845	4.236439275025559
0843148888	Fanny	Stephen Cosgrove (Author), Robin James (Illustrator)	306	4.205882352941177	4.186439380039954
0843148896	The Dream Tree	Stephen Cosgrove (Author), Robin James (Illustrations)	330	4.133333333333334	4.124834861542534
0843174218	Mr. Messy	Roger Hargreaves	2038	4.049067713444553	4.049576840721201
0843174781	Mr. Nosey	Roger Hargreaves	733	3.8731241473397	3.885936968155279
0843176326	Little Mouse on the Prairie	Stephen Cosgrove (Author), Robin James (Illustrator)	372	4.061827956989247	4.062802194384963
0843176482	Crickle-Crack	Stephen Cosgrove (Author), Robin James (Illustrations)	228	4	4.012788334390894
0843176628	Flutterby Fly	Stephen Cosgrove (Author), Robin James	320	4.240625	4.2171354513316155
0843176652	Maynard's Mermaid	Robin James (Author & Illustrator), Stephen Cosgrove (Author)	62	4.338709677419355	4.217320732290719
0843176849	Catundra	Stephen Cosgrove (Author), Robin James (Illustrations)	469	3.906183368869936	3.9222551588758203
0843176873	Muffin Dragon	Stephen Cosgrove (Author), Robin James (Illustrations)	551	4.177858439201452	4.168703964640467
0843177233	Leo the Lop	Stephen Cosgrove (Author), Robin James (Illustrator)	1958	4.181818181818182	4.178974240568375
084317725X	Leo the Lop Tail Two	Stephen Cosgrove (Author), Robin James (Illustrator)	450	4.1	4.096933218072249
0843178388	Mr. Bump	Roger Hargreaves	1829	4.03335155822854	4.034344051782556
0843178396	Mr. Nonsense	Roger Hargreaves	589	3.9473684210526314	3.9571419642141774
0843183004	Raybot	Adam F. Watkins	194	3.670103092783505	3.753393953464221
0849958733	The Twelve Dogs of Christmas [With Special Childrens Song]	Emma Kragen, Sharon Collins (Illustrator), Kelly Ann Moore (Illustrator), Donald Fuller (Illustrator)	104	3.9326923076923075	3.977869499931595
0849976820	The Christmas Miracle of Jonathan Toomey	Susan Wojciechowski, P.J. Lynch (Illustrator)	10762	4.430867868425943	4.429163613952436
0849979463	The Twelve Dogs of Christmas	Emma Kragen	104	3.9326923076923075	3.977869499931595
0850915600	Spirit of Hope	Bob Graham	34	4.294117647058823	4.1595325485332815
0855030097	Let's Meet Some Baby Animals	Ella Bruce	5	4.2	4.081506241072674
0856860026	The Windmill Family	Pamela Brown	15	3.533333333333333	3.948050497353715
0856921858	Little Songs of Long Ago	Henriette Willebeek le Mair	7	4.285714285714286	4.095924052770474
0857072188	Double Dork Diaries	Rachel Renée Russell (Author)	9096	4.501868953386103	4.4994580167682905
085707444X	Keith the Cat with the Magic Hat	Sue Hendra	210	3.7666666666666666	3.8259682797289845
