EXPID,REFID,RYEAR,RTYPE,RJRNL,RAUTHOR,RTITLE,RPUBLISHER,RPUBDATE,RLANGUAGE,RCITATION,RYAK94,RNOTES
CHOY54301,07,1954,2,DAV,"Tichy, Herbert",Cho Oyu 1954,,1954,German,80:80-102 (1955),,
DHA155101,03,1955,2,DAV,"Meier, Martin",Deutsch-Schweizerische Himalaja-Expedition 1955 zum Dhaulagiri,,1956,German,81:74-79 (1956),,
MAKA76102,04,1976,1,,"Bahi, Antoni",Arreu de les Muntanyes,"Centre Excursionista de la Comarca de Barges, Manresa",1983,Spanish,,B28,
MAKA76102,05,1976,4,,"Montfort Fabrega, Jose","Makalu 8,481 mts","Centre Excursionista de la Comarca de Barges, Manresa",1976,Spanish,,M467,
AMAD96101,05,1996,1,,"Pozgaj, Zvonko","Ama Dablam, Odansjane Sanje","Planiska Zveeza Slovenije, Ljubljana",1998,Slovenian,,,
LSHR84101,06,1984,1,,"Rakoncaj, Josef",Tulakem Ve Vetru Himalaje,"Edice Okamiziky, Hradci Kralov, Czechoslovakia",1990,Czech,,R37,
DHA185301,04,1985,1,,"Rakoncaj, Josef",Tulakem Ve Vetru Himalaje,"Edice Okamiziky, Hradci Kralov, Czechoslovakia",1990,Czech,,R37,
EVER87103,05,1987,1,,"Rakoncaj, Josef",Tulakem Ve Vetru Himalaje,"Edice Okamiziky, Hradci Kralov, Czechoslovakia",1990,Czech,,R37,
ANN188101,05,1988,1,,"Rakoncaj, Josef",Tulakem Ve Vetru Himalaje,"Edice Okamiziky, Hradci Kralov, Czechoslovakia",1990,Czech,,R37,
KANG86301,04,1986,3,OTH,,Expedicio Gironina al Kangchanjunga,Punt,1986,Spanish,1-62 (1986),,
DHA189301,03,1989,4,,"Canameras, Jordi","Dos Homes Per a un 8000, Dhaulagiri '89","Club Muntanyenc de Terrassa, Terrassa, Spain",1990,Spanish,,,
DHA186302,03,1986,1,,"Falco-Dasal, Miroslaw",Mniej-Wiecej Niz Dhaulagiri,"Almapress, Czeladz",1990,Polish,,F05,
POKR02301,03,2002,3,HIGH,"Wynne-Jones, David",Climbing One of Nepal's New Peaks,,2004,,261:32-35 (Aug 2004),,
JANU04101,01,2004,3,HIGH,,,,2004,,261:4 (Aug 2004),,
EVER04127,01,2004,3,HIGH,,,,2004,,262:6 (Sep 2004),,
MAKA04108,01,2004,3,HIGH,,,,2004,,262:8 (Sep 2004),,
MAKA04107,01,2004,3,HIGH,,,,2004,,262:8 (Sep 2004),,
NUPE03301,03,2003,3,ALP,"Babanov, Valeri",Moonlight Sonata,,2004,,7:40-47 (Summer 2004),,
ANN452301,01,1952,1,,Japanese Alpine Club,Manaslu 1952-3,"Mainichi Newspapers, Tokyo",1954,Japanese w/English summary,,jN111,
ANN452301,02,1952,1,,"Grant, Richard",Annapurna II,"W. Kimber, London",1961,,,G241,
ANN452301,03,1952,2,HJ,"Imanishi, K.","Annapurna and Manaslu, 1952",,1954,,18:176-177 (1954),,
ANN452301,04,1952,2,MW,"Takagi, M.","Manaslu, Japanese Expeditions 1952 and 1953",,1954,,63-72 (1954),,
ANN452301,05,1952,3,MM,"Dyhrenfurth, G. O. & Dyhrenfurth, Norman",Manaslu,,1978,,62:38-41 (Jul 1978),,
KOTA53101,01,1953,2,AJ,"Kempe, John",The Yalung Valley,,1954,,59:316-322 (May 1954),,
KOTA53101,02,1953,3,MM,"Dyhrenfurth, G. O. & Dyhrenfurth, Norman",Kangchenjunga,,1979,,68:34-40 (Jul 1979),,
GHYM53301,01,1953,1,,"Tichy, Herbert",Land der Namenlosen Berge,"Ullstein, Wien",1954,German,,T149,
GAN154101,01,1954,1,,Japanese Alpine Club,Manaslu 1954-6,"Mainichi Newspapers, Tokyo",1956,Japanese w/English summary,,jN112,
GAN154101,02,1954,2,AAJ,,,,1955,,29:175 (1955),,
GAN154101,03,1954,2,MW,"Muraki, Junjiro",Uprising of the Faithful,,1955,,129-132 (1955),,
GAN154101,04,1954,3,MM,"Dyhrenfurth, G. O. & Dyhrenfurth, Norman",Manaslu,,1978,,62:38-41 (Jul 1978),,
MAKA74101,03,1974,1,,"Nairz, Wolfgang","Nepal, Durchwandern und Erleben","Steiger Verlag, Innsbruck",1984,German,,N12,
EVER78102,12,1978,1,,"Nairz, Wolfgang","Nepal, Durchwandern und Erleben","Steiger Verlag, Innsbruck",1984,German,,N12,
MANA72102,08,1972,1,,"Nairz, Wolfgang","Nepal, Durchwandern und Erleben","Steiger Verlag, Innsbruck",1984,German,,N12,
CHOY82101,05,1982,1,,"Nairz, Wolfgang","Nepal, Durchwandern und Erleben","Steiger Verlag, Innsbruck",1984,German,,N12,
DHA184101,04,1984,1,,"Nairz, Wolfgang","Nepal, Durchwandern und Erleben","Steiger Verlag, Innsbruck",1984,German,,N12,
NUPT03102,03,2003,2,AAJ,"Benegas, Willi",The Crystal Snake,,2004,,78:14-23 (2004),,
NUPE03301,04,2003,2,AAJ,"Koshelenko, Yuri",Moonlight Sonata,,2004,,78:24-33 (2004),,
ANN303301,03,2003,2,AAJ,"Cool, Kenton",Annapurna III,,2004,,78:106-115 (2004),,
RAKS03301,02,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:388-389 (2004),,
NORB03201,02,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:390 (2004),,
DHA203101,03,2003,2,AAJ,"Trefil, Pavel",,,2004,,78:390 (2004),,
DHA103107,01,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:391 (2004),,
PURB03101,02,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:391 (2004),,
SARI03301,01,2003,2,AAJ,"Frush, Jim",,,2004,,78:391-393 (2004),,
GAUG03301,01,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:393 (2004),,
GAUG03302,01,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:393 (2004),,
AMOT03301,01,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:393 (2004),,
ANN303301,04,2003,2,AAJ,"Varco, John",,,2004,,78:394 (2004),,
GYAJ03301,01,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:394 (2004),,
HIML03101,02,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:394 (2004),,
YANS03301,01,2003,2,AAJ,"Griffin, Lindsay",,,2004,,78:395 (2004),,
GURK03301,01,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:396 (2004),,
TKPO03301,02,2003,2,AAJ,"Bullock, Nick",,,2004,,78:396-398 (2004),,
HCHI03102,03,2003,2,AAJ,"Shiro, Takashi",,,2004,,78:400-401 (2004),,
HCHI03101,02,2003,2,AAJ,"Griffin, Lindsay",,,2004,,78:401 (2004),,
CHOL03301,01,2003,2,AAJ,"Jensen-Choi, Peter",,,2004,,78:401-402 (2004),,
EVER03145,02,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:403-406 (2004),,
EVER03125,02,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:403-406 (2004),,
EVER03115,01,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:403-406 (2004),,
EVER03134,02,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:403-406 (2004),,
EVER03124,01,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:403-406 (2004),,
EVER03101,03,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:403-406 (2004),,
EVER03164,02,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:403-406 (2004),,
EVER03107,02,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:403-406 (2004),,
EVER03141,02,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:403-406 (2004),,
EVER03301,01,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:406 (2004),,
NUPE03101,03,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:406-407 (2004),,
NUPE03102,01,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:406-407 (2004),,
NUPE03301,05,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:407 (2004),,
NUPT03102,04,2003,2,AAJ,"Griffin, Lindsay",,,2004,,78:407-408 (2004),,
LHOT03401,02,2003,2,AAJ,"Tanabe, Osamu",,,2004,,78:408-409 (2004),,
KYAS03301,02,2003,2,AAJ,"Normand, Bruce",,,2004,,78:409-411 (2004),,
TUTS03301,01,2003,2,AAJ,"Griffin, Lindsay",,,2004,,78:411 (2004),,
JANU03101,02,2003,2,AAJ,"Griffin, Lindsay",,,2004,,78:411 (2004),,
JANU03301,01,2003,2,AAJ,"Griffin, Lindsay",,,2004,,78:411-412 (2004),,
KANG03106,02,2003,2,AAJ,"Griffin, Lindsay",,,2004,,78:412-413 (2004),,
HIMJ03301,01,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:414 (2004),,
CHOY03331,01,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:426 (2004),,
EVER03201,01,2003,2,AAJ,"Hawley, Elizabeth",,,2004,,78:427 (2004),,
HCHI03301,01,2003,2,AAJ,"Nakamura, Tamotsu",,,2004,,78:426 (2004),,
ANN271101,04,1971,1,,Shinshu University Nepal Himalaya Expedition,Annapurna II - 1971,"Shinshu University Alpine Club, Nagano, Japan",1972,Japanese w/English summary,,jS133,
GAN379301,05,1979,1,,Okayama University Alpine Club,"Lapsang Karbo, Ganesh Himal II - 7150m, 1979","Okayama University Alpine Club, Okayama, Japan",1981,Japanese w/English summary,,jA298,
BARU80401,06,1980,1,,Hokkaido University Alpine Club,Winter Ascent of Baruntse 1980-81,"Hokkaido University Alpine Club, Sapporo, Japan",1982,Japanese,,jH191,
PK2975101,02,1975,1,,Hyogo-ken Mountaineering Union,"Secretary of Manaslu, P-29 (1975)","Hyogo-ken Mountaineering Union, Kobe, Japan",1980,Japanese,,jH59,
KJER73101,04,1973,1,,Himalayan Association of Japan,The First Ascent of Kanjeralwa,"Himalayan Association of Japan, Tokyo",1976,Japanese w/English summary,,1976,
KANG80101,07,1980,1,,Sangaku-Doshikai Kangchenjunga Expedition,"Kangchenjunga 8,598M","Sangaku-Doshikai Kangchenjunga Expedition, Tokyo",1980,Japanese,,JS55,
EVER84102,05,1984,1,,"Pal, Bachendri","Everest, My Journey to the Top","National Book Trust, New Delhi",1988,,,P11,
PUTH72101,03,1972,1,,"Takahashi, Hiroyasu","Hawkins, 1971 and Putha Hiunchuli, 1972","Seppyo Mountaineering Club, Tokyo",1973,Japanese,,jS168,
KJRS70301,05,1970,1,,Osaka City University Alpine Club,The First Ascent of Kanjiroba Himal in 1970,"Osaka City University Alpine Club, Osaka, Japan",1972,Japanese w/English summary,,jA244,
LEON60101,03,1960,1,,Tokai Mountaineering Union,Account of the Jugal Himal Expedition of 1960,"Tokai Mountaineering Union Committee, Nagoya, Japan",1964,Japanese,,jT149,
NGO265101,04,1965,1,,"Takahashi, Susumu",The Ascent of Ngojumba Kang,"Meikei-do, Tokyo",1967,Japanese,,jT17,
APIM60101,04,1960,1,,"Egami, Yasushi","Mount Api, The Mountain of Tragedy and Good-Fortune","Tokyo-Shogen-Sha, Tokyo",1961,Japanese,,jA214,
MAKA76101,06,1976,1,,"Orolin, Michal",Strme Cesty K Himalajam,"Sport, Bratislava, Czechoslovakia",1980,Czech,,O77,
MAKA73101,05,1973,1,,"Orolin, Michal",Strme Cesty K Himalajam,"Sport, Bratislava, Czechoslovakia",1980,Czech,,O77,
NUPE03301,06,2003,3,HIGH,,,,2004,,265:53-55 (Dec 2004),,
EVER03301,02,2003,3,HIGH,,,,2004,,265:55 (Dec 2004),,
EVER03201,02,2003,3,HIGH,,,,2004,,265:55 (Dec 2004),,
KYAS03301,03,2003,3,HIGH,,,,2004,,265:55-57 (Dec 2004),,
CHOL03301,02,2003,3,HIGH,,,,2004,,265:57 (Dec 2004),,
TKPO03301,03,2003,3,HIGH,,,,2004,,265:58-59 (Dec 2004),,
TUTS03301,02,2003,3,HIGH,,,,2004,,265:59 (Dec 2004),,
JANU03301,02,2003,3,HIGH,,,,2004,,265:59 (Dec 2004),,
GURK03301,02,2003,3,HIGH,,,,2004,,265:59-60 (Dec 2004),,
YANS03301,02,2003,3,HIGH,,,,2004,,265:60 (Dec 2004),,
HIMJ03301,02,2003,3,HIGH,,,,2004,,265:60 (Dec 2004),,
RATC03301,01,2003,3,HIGH,,,,2004,,265:60 (Dec 2004),,
ANN403301,01,2003,3,HIGH,,,,2004,,265:60-61 (Dec 2004),,
ANN303301,05,2003,3,HIGH,,,,2004,,265:61-62 (Dec 2004),,
SARI03301,02,2003,3,HIGH,,,,2004,,265:63 (Dec 2004),,
GAUG03301,02,2003,3,HIGH,,,,2004,,265:63 (Dec 2004),,
GAUG03302,02,2003,3,HIGH,,,,2004,,265:63 (Dec 2004),,
AMOT03301,02,2003,3,HIGH,,,,2004,,265:63 (Dec 2004),,
TASH03301,01,2003,3,HIGH,,,,2004,,265:63 (Dec 2004),,
NORB03201,03,2003,3,HIGH,,,,2004,,265:63 (Dec 2004),,
RAKS03301,03,2003,3,HIGH,,,,2004,,265:63-64 (Dec 2004),,
GIMM03301,01,2003,3,HIGH,,,,2004,,265:64 (Dec 2004),,
SHAR03301,01,2003,3,HIGH,,,,2004,,265:64 (Dec 2004),,
LSHR03301,01,2003,3,HIGH,,,,2004,,265:64 (Dec 2004),,
EVER04123,01,2004,3,HIGH,"Todd, Susan",Everest,,2005,,266:24-25 (Jan 2005),,
LSHR90301,04,1990,3,OTH,Cingles Magazine,,,1990,Spanish,72:302-320 (Oct 1990),,
EVER85201,08,1985,3,OTH,Cingles Magazine,,,1985,,55:274-291 (Sep 1985),,
EVER85303,04,1985,2,IM,,Trapped at South Col,,1986,,18:144-153 (Autumn 1986),,
KANG85401,08,1985,2,IM,"Wielicki, Kryzsztof",Kangchenjunga - Winter '85-86,,1986,,18:166-169 (Autumn 1986),,
KABD85101,03,1985,2,IM,"Sandhu, Balwant S.",Kabru to Kamet West Ridge,,1986,,18:173-187 (Autumn 1986),,
CHUR70301,08,1970,1,,Shizuoka University Alpine Club,Churen Himal 1970,"Shizuoka University Alpine Club, Shizuoka, Japan",1973,Japanese w/English summary,,jS75,
CHOY82301,01,1982,1,,"Sauer, Hans Dieter","Die Herausforderung, Im Alleingang auf den Cho Oyu","Bruckmann, Munich",2004,German,,,
EVER01116,02,2001,1,,"Stingl, Joerg",Ganz Oben,"Chemnitzer, Leipzig",2004,German,,,
KABD82301,03,1982,2,IM,"Khullar, D. K.","Kabru Dome, 1982 - The First Ascent",,1983,,11:6-13 (Spring 1983),,
ANN178301,06,1978,2,IM,"Blum, Arlene",American Ladies Ascend Annapurna I,,1980,,6:22-34 (Autumn 1980),,
EVER79401,08,1979,2,IM,"Robak, Kazimierz","Everest, The First Winter Ascent",,1980,,6:3-8 (Autumn 1980),,
EVER80103,09,1980,2,IM,,The Japanese Spectacular,,1980,,6:86-89 (Autumn 1980),,
KOTA82302,01,1982,2,IM,,,,1983,,11:135 (Spring 1983),,
KABD82301,04,1982,2,IM,,,,1983,,11:135 (Spring 1983),,
KOTA82301,03,1982,2,IM,,,,1983,,11:135 (Spring 1983),,
KOTA82302,02,1982,2,AAJ,"Guha, Kamal K.",,,1984,,58:225 (1984),,
TKPO04302,01,2004,3,CLIM,"Bullock, Nick",Dark Shadows on the Edge of Darkness,,2005,,1:68-74 (Mar 2005),,
JANU78301,06,1978,2,HMJ,Off Belay,The 1978 British Jannu Expedition,,1978,,12:40-41 (1978),,
EVER99301,02,1999,1,,"Perez Alvarez, Miguel Angel",Dos Escaladas al Everest,"Junto de Castilla y Leon, Leon, Spain",2004,Spanish,,,
EVER01119,02,2001,1,,"Perez Alvarez, Miguel Angel",Dos Escaladas al Everest,"Junto de Castilla y Leon, Leon, Spain",2004,Spanish,,,
ANN188302,04,1988,1,,"Perez de Tudela, Cesar",Cinco Montanas Solo,"Desnival Ediciones, Madrid",2000,Spanish,,,
ANN188302,05,1988,1,,"Perez de Tudela, Cesar",Mi Cuaderno del Himalaya,"Editorial Luis Vives, Zaragoza, Spain",1990,Spanish,,P155,
DHA181102,03,1981,2,CAJ,"Jones, Jon W",1981 Canadian Dhaulagiri Expedition,,1982,,65:6-8 (1982),,
GANG81101,03,1981,2,CAJ,"Lauchlan, John",Gangapurna Stories,,1982,,65:17-19 (1982),,
JANU92101,03,1992,2,CAJ,"Durtler, Bill & Driscoll, Rob","At Grips with Jannu, The Second Generation",,1993,,76:12-17 (1993),,
AMAD92302,02,1992,2,CAJ,"Barnard, Kobus","Ama Dablam, The Clean Way",,1993,,76:18-20 (1993),,
MANA92302,03,1992,2,CAJ,"Powter, Geoff","Manaslu, A Lightening Sky",,1993,,76:20-27 (1993),,
CHOY02107,01,2002,1,,"Caban, Miroslav",Everest & Oyu,"Himalayan Maphouse, Kathmandu",2005,,,,
EVER02106,02,2002,1,,"Caban, Miroslav",Everest & Oyu,"Himalayan Maphouse, Kathmandu",2005,,,,
GAN101301,04,2001,2,HJ,"Yamamori, Kinichi",Yangra Kangri,,2002,,58:201-206 (2002),,
KYAS03301,04,2003,2,HJ,"Normand, Bruce","Kyashar Expedition, 2003",,2004,,60:36-42 (2004),,
EVER03104,01,2003,2,HJ,"Abbey, Ashok",Indian Army on Everest and Lhotse,,2004,,60:43-53 (2004),,
LHOT03103,01,2003,2,HJ,"Abbey, Ashok",Indian Army on Everest and Lhotse,,2004,,60:43-53 (2004),,
AMAD03108,01,2003,2,HJ,"Silva, Alan","Jewel Seekers Sydney Ama Dablam Expedition, 2003",,2004,,60:144-145 (2004),,
HCHI03102,04,2003,3,HJ,"Takashi, Shiro",The First Ascent of Hungchi,,2004,,60:177-182 (2004),,
CHOY96112,02,1996,1,,"Gatt, Stefan",Crazy Climbs,"Rosenheimer Verlagshaus, Rosenheim, Germany",2004,German,,,
CHOY99106,01,1999,1,,"Gatt, Stefan",Crazy Climbs,"Rosenheimer Verlagshaus, Rosenheim, Germany",2004,German,,,
EVER01150,03,2001,1,,"Gatt, Stefan",Crazy Climbs,"Rosenheimer Verlagshaus, Rosenheim, Germany",2004,German,,,
ANN303301,06,2003,2,AJ,"Parnell, Ian","Annapurna III, SW Ridge",,2004,,109:3-13 (2004),,
TKPO03301,04,2003,2,AJ,"Bullock, Nick",Love and Hate on the Edge of Darkness,,2004,,109:14-23 (2004),,
POKR02301,04,2002,2,AJ,"Wynne-Jones, Dave","Pokharkan South Face, Nepal",,2004,,109:24-28 (2004),,
HCHI03301,02,2003,3,CLIM,,,,2005,,3:96 (May 2005),,
NGO202101,04,2002,3,CLIM,,,,2005,,3:97 (May 2005),,
CHOY86302,03,1986,3,IWA,,,,1987,Japanese w/English summary,:269 (1987),,
CHIV04301,01,2004,2,JAN,"Kato, Kenichiro",Mustang Expedition of JAC Student's Party 2004,,2005,,6:7-8 (May 2005),,
SARI03301,03,2003,2,JAN,"Frush, Jim",First Ascent of Saribung 2003,,2005,,6:9-10 (May 2005),,
JING04301,01,2004,2,JAN,"Kato, Koichi","Two First Ascents in Damodar Himal, Nepal",,2005,,6:13-16 (May 2005),,
MAKA04102,01,2004,3,CLIM,,,,2005,,4:93 (June 2005),,
MAKA04107,02,2004,3,CLIM,,,,2005,,4:93-94 (June 2005),,
MAK204101,01,2004,3,CLIM,,,,2005,,4:94-95 (June 2005),,
MAKA04101,01,2004,3,CLIM,,,,2005,,4:96 (June 2005),,
EVER04110,01,2004,3,CLIM,,,,2005,,4:97 (June 2005),,
EVER04127,02,2004,3,CLIM,,,,2005,,4:96-97 (June 2005),,
EVER04145,01,2004,3,CLIM,,,,2005,,4:97 (June 2005),,
EVER03125,03,2003,3,CLIM,,,,2005,,4:97 (June 2005),,
EVER04141,01,2004,3,CLIM,,,,2005,,4:97 (June 2005),,
EVER04131,01,2004,3,CLIM,,,,2005,,4:97 (June 2005),,
EVER04107,01,2004,3,CLIM,,,,2005,,4:97 (June 2005),,
JANU04101,02,2004,3,CLIM,,,,2005,,5:81-83 (July 2005),,
YALU04101,01,2004,3,CLIM,,,,2005,,5:84 (July 2005),,
DOMK04101,01,2004,3,CLIM,,,,2005,,5:84 (July 2005),,
KABS04101,01,2004,3,CLIM,,,,2005,,5:84-85 (July 2005),,
BARU04103,01,2004,3,CLIM,,,,2005,,5:85-86 (July 2005),,
TENR04101,01,2004,3,CLIM,,,,2005,,5:86 (July 2005),,
ANN104102,01,2004,3,CLIM,,,,2005,,5:86-87 (July 2005),,
LHOT04102,01,2004,3,CLIM,,,,2005,,5:87 (July 2005),,
LHOT04106,01,2004,3,CLIM,,,,2005,,5:87 (July 2005),,
RATC04101,01,2004,3,CLIM,,,,2005,,5:87 (July 2005),,
DHA104104,01,2004,3,CLIM,,,,2005,,5:87 (July 2005),,
DHA104103,01,2004,3,CLIM,,,,2005,,5:87 (July 2005),,
HCHI03301,03,2003,2,JAN,"Nakamura, Masakatsu",Hungchi 7036m from Tibet Side 2003,,2005,,6:41-42 (May 2005),,
PUMO77301,03,1977,2,CAJ,"Rowe, Ian & Shank, Chris",Mt. Pumori,,1978,,61:4-8 (1978),,
MANA78101,02,1978,2,CAJ,"Jones, David P.",1978 Colorado Expedition to Manaslu,,1980,,63:115-117 (1980),,
EVER82302,08,1982,2,CAJ,"March, Bill",Canadians on Everest,,1983,,66:4-5 (1983),,
LANG84101,02,1984,2,CAJ,"Herchmer, Doug",1984 Canadian Langtang Expedition,,1985,,68:30-31 (1985),,
MANA83401,03,1983,2,CAJ,"Burgess, Alan",Manaslu Winter Expeditin,,1985,,68:65 (1985),,
EVER83304,03,1983,2,CAJ,"Cheesmond, David",Mt. Everest Kangshung Face,,1985,,68:67-68 (1985),,
MAKA84101,03,1984,2,CAJ,"Congdon, Dwayne",American Makalu Expedition,,1985,,68:68-69 (1985),,
EVER86102,04,1986,2,CAJ,"Wood, Sharon",Everest...The Light Way,,1987,,70:13-15 (1987),,
EVER86202,05,1986,2,CAJ,"Troillet, Jean",Everest...The Fast Way,,1987,,70:16-18 (1987),,
CHOY84401,08,1984,2,CAJ,"Olek, Jacques & Zawada, Andrzej",La Deese de la Turquoise,,1987,French,70:21-25 (1987),,
KTEG86301,02,1986,2,CAJ,"Teare, Paul",Kangtega,,1987,,70:62-63 (1987),,
CHOY86102,05,1986,2,CAJ,"McClung, David",Cowboys on Cho Oyu,,1987,,70:68-69 (1987),,
CHOY96305,02,1996,2,CAJ,"Saul, Marg",Dressed to Climb - Canadian Women in the Himalayas 1996,,1997,,80:22-24 (1997),,
AMAD96311,01,1996,2,CAJ,"McNeill, Karen",Grab and Go on Ama Dablam,,1997,,80:25-26 (1997),,
AMAD96302,01,1996,2,CAJ,"Trouillot, Eric",Ama Dablam,,1997,,80:114-115 (1997),,
RAMD55101,01,1955,2,AAJ,,,,1956,,30:140 (1956),,
RAMD55101,02,1955,2,AJ,"Gregory, Alfred","The Merseyside Himalayan Expedition, 1955",,1956,,61:54-59 (May 1956),,
EVER79302,03,1979,2,IM,"Motwani, Prem Kumar",Rising Sun on Chomolungma,,1981,,7:26-37 (Spring 1981),,
EVER80105,01,1980,2,AAJ,"Marmier, Jean-Claude",,,1981,,55:307 (1981),,
NEPA95101,01,1995,2,IM,"Elbl, Kurt",Tent Peak,,1996,,32:112-113 (1996),,
NEPA95301,02,1995,2,IM,"Schroeter, Wolfram",Tent Peak,,1996,,32:113-116 (1996),,
EVER05130,01,2005,3,CLIM,"Parnell, Ian",Everest: The Most ... ...! Climb in the World,,2005,,7:36-41 (Sept 2005),,
DRAN05101,01,2005,3,CLIM,,Rolwaling Multi-Peak Success,,2005,,7:20 (Sept 2005),,
JANU04101,03,2004,2,AAJ,"Ruchkin, Alexander",The North Face of Jannu,,2005,,79:56-63 (2005),,
GAUG04202,01,2004,2,AAJ,"Hawley, Elizabeth",,,2005,,79:383 (2005),,
GAUG04201,01,2004,2,AAJ,"Hawley, Elizabeth",,,2005,,79:383 (2005),,
CHIV04301,02,2004,2,AAJ,"Kato, Kenichiro",,,2005,,79:383-384 (2005),,
JING04301,02,2004,2,AAJ,"Kato, Koichi",,,2005,,79:385 (2005),,
PURK04201,01,2004,2,AAJ,"Hawley, Elizabeth",,,2005,,79:386 (2005),,
PURK04201,02,2004,2,AAJ,"Hawley, Elizabeth & Nakmura, Tomotsu",,,2005,,79:385 (2005),,
TENR04101,02,2004,2,AAJ,"Fujii, Masayoshi",,,2005,,79:388 (2005),,
TKPO04302,02,2004,2,AAJ,"Bullock, Nick",,,2005,,79:389-391 (2005),,
LMOC04301,01,2004,2,AAJ,"Hawley, Elizabeth",,,2005,,79:389 (2005),,
PASA04301,01,2004,2,AAJ,"Hawley, Elizabeth",,,2005,,79:391 (2005),,
PASA04301,02,2004,2,AAJ,"Golob, Urban",,,2005,,79:391-392 (2005),,
EVER04145,02,2004,2,AAJ,"Hawley, Elizabeth",,,2005,,79:394-395 (2005),,
AMAD04328,01,2004,2,AAJ,"Hawley, Elizabeth",,,2005,,79:392-393 (2005),,
AMAD04338,01,2004,2,AAJ,"Hawley, Elizabeth",,,2005,,79:392-393 (2005),,
BARU04103,02,2004,2,AAJ,"Moro, Simone",,,2005,,79:397-398 (2005),,
MAKA04102,02,2004,2,AAJ,"Scott, Colin",,,2005,,79:398 (2005),,
MAKA04107,03,2004,2,AAJ,"Wagnon, Patrick",,,2005,,79:399 (2005),,
JANK04301,01,2004,2,AAJ,"Hawley, Elizabeth",,,2005,,79:400 (2005),,
DOMK04101,02,2004,2,AAJ,"Hawley, Elizabeth",,,2005,,79:400-401 (2005),,
JANE04301,01,2004,2,AAJ,"Hawley, Elizabeth",,,2005,,79:401-402 (2005),,
JANU04101,04,2004,2,AAJ,"Hawley, Elizabeth",,,2005,,79:402-403 (2005),,
KABS04101,02,2004,2,AAJ,"Hawley, Elizabeth",,,2005,,79:403-404 (2005),,
EVER04127,03,2004,2,AAJ,"Hawley, Elizabeth",,,2005,,79:438-440 (2005),,
EVER04127,04,2004,2,AAJ,"Koshelenko, Yuri",,,2005,,79:440-441 (2005),,
EVER04134,01,2004,2,AAJ,"Simonson, Eric",,,2005,,79:441-443 (2005),,
MAKA04108,02,2004,2,AAJ,"Griffin, Lindsay",,,2005,,79:443-444 (2005),,
TAWO95101,08,1995,1,,"Fowler, Mick",On Thin Ice,"Carreg, Ross-on-Wye, England",2005,,,,
KYAS01101,03,2001,1,,"Fowler, Mick",On Thin Ice,"Carreg, Ross-on-Wye, England",2005,,,,
EVER97304,01,1997,1,,"Morera, Fermi",La Vall de la Vida (LÆaventura de lÆEverest),"El Medol, Tarragona, Spain",1999,Spanish,,,
CHOL05101,01,2005,3,ALP,"Steck, Ueli","Cholatse, Tawoche, Solo Ascents",,2006,,14:91-92 (Winter 2005-2006),,
EVER51101,05,1951,1,,"Becker-Larsen, Klavs",Everest Udfordringen,"Frydenlund, Copenhagen",2005,Danish,,,
LEOE05301,01,2005,1,,"Jackson, Monica & Stark, Elizabeth",Tents in the Clouds,"Collins, London",1956,,,J13,
EVER35201,04,1935,1,,"Astill, Tony","Mount Everest, The Reconnaissance 1935","By author, Ashurst, Southampton, UK",2005,,,,
MAKA80101,04,1980,3,CLMB,"Roskelley, John",Four Against Makalu,,1981,,Mar-Apr 1981,,
KANG05102,01,2005,2,AJ,"Hinkes, Alan",Close Encounters with Kangch,,2005,,110:3-11 (2005),,
TKPO04302,03,2004,2,AJ,"Bullock, Nick",Shadows on Tengkangpoche,,2005,,110:91-96 (2005),,
EVER84104,06,1984,1,,"Lane, Bronco",Military Mountaineering,"Hayloft Publishing, Kirkby Stephen, Cumbria, England",2000,,,,
EVER84104,07,1984,1,,"Stokes, Brummie",Soldiers and Sherpas (2nd ed),"By author, Hereford",2001,,,,
