event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,comments,study-specific-measurement,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
2282779086,true,2004-02-01 20:21:00.000,-122.4941949509213,55.1842805205113,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779087,true,2004-02-12 19:41:00.000,-122.47932493665922,55.1623992261612,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779088,true,2004-02-21 20:31:00.000,-122.36764121022601,55.27960045778739,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779089,true,2004-02-27 17:19:00.000,-122.33424724483318,55.27135333307332,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779090,true,2004-03-06 21:34:00.000,-122.31866240995954,55.26140046110247,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779091,true,2004-03-13 18:21:00.000,-122.305541562327,55.26666436891087,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779092,true,2004-03-22 21:19:00.000,-122.24614151967168,55.31517036315382,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779093,true,2004-03-28 19:13:00.000,-122.19697210117047,55.31399438136591,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779094,true,2004-03-29 22:50:00.000,-122.22003156441833,55.314404380379216,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779095,true,2004-04-15 21:23:00.000,-122.23002536523212,55.3068743981929,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779096,true,2004-04-28 19:26:00.000,-122.2318539781843,55.309258280149855,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779097,true,2004-05-11 18:20:00.000,-122.20221989134538,55.31316608222099,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779098,true,2004-06-04 00:26:00.000,-122.52789306759394,55.084990896975064,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779099,true,2004-06-17 18:41:00.000,-122.56255843878823,55.05515964094406,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779100,true,2004-06-30 16:51:00.000,-122.4746176589201,55.13480896843251,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779101,true,2004-07-15 00:26:00.000,-122.54810171879947,55.062799228532114,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779102,true,2004-07-28 19:36:00.000,-122.57255562727529,55.06453203561964,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779103,true,2004-08-12 00:55:00.000,-122.50915333521444,55.13001045478528,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779104,true,2004-08-25 22:38:00.000,-122.5537135234104,55.057994214401305,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779105,true,2004-09-12 20:54:00.000,-122.57469239667938,55.069751633094604,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779106,true,2004-09-27 21:17:00.000,-122.53649785077377,55.12390795682394,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779107,true,2004-10-14 18:40:00.000,-122.56519883925068,55.072971186687525,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779108,true,2004-11-06 19:50:00.000,-122.82548364385273,55.04158595608615,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779109,true,2004-11-22 18:43:00.000,-122.84224509708731,55.06509915886825,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779110,true,2004-12-12 17:47:00.000,-122.81097345461957,55.105484049135804,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779111,true,2005-01-02 23:24:00.000,-122.79445363759129,55.114560399635565,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779112,true,2005-02-07 18:55:00.000,-122.80426977576653,55.114136234966914,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779113,true,2005-02-14 23:28:00.000,-122.66470037652586,55.141563794287165,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779114,true,2005-02-15 15:40:00.000,-122.66321158282497,55.14324012131311,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779115,true,2005-02-21 20:45:00.000,-122.61916308940393,55.11794883485236,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779116,true,2005-02-28 20:08:00.000,-122.61881193791938,55.12024823309906,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779117,true,2005-03-12 19:03:00.000,-122.61500732379737,55.127820716205925,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779118,true,2005-03-14 23:12:00.000,-122.52797286570086,55.193869457512406,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779119,true,2005-03-23 19:11:00.000,-122.4166275068862,55.20688515849175,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779120,true,2005-04-14 19:50:00.000,-122.42330297955382,55.21252432824471,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779121,true,2005-05-03 00:12:00.000,-122.47762035288818,55.161915660663716,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779122,true,2005-05-18 20:47:00.000,-122.144747487412,55.291641411983825,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779123,true,2005-06-08 20:42:00.000,-122.512422604652,55.10368455587225,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779124,true,2005-06-28 19:00:00.000,-122.55189702484988,55.073453168783516,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779125,true,2005-07-21 19:00:00.000,-122.5581178206224,55.0617935618083,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779126,true,2005-08-10 23:48:00.000,-122.56512307731843,55.0626275587002,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779127,true,2005-08-25 02:31:00.000,-122.55086190626146,55.083370341300906,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779128,true,2005-09-06 23:35:00.000,-122.56108374316872,55.088359102058256,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779129,true,2005-10-19 01:00:00.000,-122.8269413853289,55.03740038545597,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779130,true,2005-11-24 00:53:00.000,-122.81206989113568,55.03212129955584,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779131,true,2005-12-03 23:50:00.000,-122.82567053103332,55.05260350822493,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779132,true,2006-01-03 23:46:00.000,-122.81618361177847,55.124569864714275,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779133,true,2006-01-29 23:33:00.000,-122.81992642858124,55.136140747412135,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779134,true,2006-02-16 20:00:00.000,-122.65909874323283,55.16560444442344,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779135,true,2006-03-19 20:00:00.000,-122.63394958589589,55.14351521403261,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779136,true,2006-04-04 19:00:00.000,-122.3686850724277,55.1939218655435,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779137,true,2006-04-24 19:00:00.000,-122.39273658334497,55.2557706217112,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779138,true,2006-05-13 19:00:00.000,-122.54764630265238,55.0559768377515,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779139,true,2006-05-30 19:00:00.000,-122.506896417479,55.11334064107148,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779140,true,2006-06-24 19:00:00.000,-122.4767464877705,55.14473904932775,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779141,true,2006-07-16 19:00:00.000,-122.53736663168851,55.084011784098614,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779142,true,2006-08-16 19:00:00.000,-122.51920652713834,55.08953998361033,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779143,true,2006-09-02 21:17:00.000,-122.50456242653257,55.11192031347715,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779144,true,2006-10-04 19:19:00.000,-122.65012676152534,55.10920812579549,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779145,true,2006-12-16 20:14:00.000,-122.67908580506976,55.17095156899192,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779146,true,2007-01-27 22:00:00.000,-122.46541332326015,55.16039798063885,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779147,true,2007-02-13 00:15:00.000,-122.50563013276273,55.12955588370322,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779148,true,2007-03-15 22:40:00.000,-122.50845279477595,55.129585273309374,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779149,true,2007-03-18 23:38:00.000,-122.51244334348131,55.130302237055226,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779150,true,2007-03-22 19:00:00.000,-122.50866636516841,55.12751927521028,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779151,true,2007-04-02 19:00:00.000,-122.50485922677244,55.12721630408636,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779152,true,2007-04-30 19:00:00.000,-122.32145830106036,55.23029655635958,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779153,true,2007-05-14 21:40:00.000,-122.34219884609959,55.24830178569753,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779154,true,2007-05-29 20:21:00.000,-122.50427757826235,55.134924221901194,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779155,true,2007-06-24 22:34:00.000,-122.441708156614,55.13826620183801,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779156,true,2007-07-07 22:27:00.000,-122.56053989245545,55.053651638241774,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779157,true,2007-07-28 01:45:00.000,-122.56024965796684,55.075847038210945,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779158,true,2007-09-02 03:16:00.000,-122.56942187162569,55.086609557801616,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779159,true,2007-09-15 23:02:00.000,-122.59723482130335,55.15158593538893,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779160,true,2007-10-12 19:00:00.000,-122.66289743623746,55.10977431918703,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779161,true,2007-11-14 20:55:00.000,-122.81826975767252,55.107184570752246,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779162,true,2007-12-21 20:00:00.000,-122.81536648233643,55.11134085135368,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779163,true,2008-01-06 22:13:00.000,-122.57095430725796,55.27252234603623,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779164,true,2008-01-23 17:26:00.000,-122.3366961357982,55.24907178492005,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779165,true,2008-02-17 19:46:00.000,-122.27354871433442,55.21739495181725,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779166,true,2008-03-04 22:00:00.000,-122.28054269977977,55.22178578244963,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779167,true,2008-03-22 21:00:00.000,-122.27224502442357,55.20011539134781,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car004","KE_car004","Mountain caribou in British Columbia"
2282779168,true,2003-03-02 20:00:00.000,-122.39781525144393,55.21330880614642,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779169,true,2003-03-07 20:00:00.000,-122.38010796887878,55.19881508823345,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779170,true,2003-03-27 20:00:00.000,-122.42235102590902,55.20120610679769,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779171,true,2003-04-17 19:00:00.000,-122.42853154456927,55.20738182764075,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779172,true,2003-05-08 19:00:00.000,-122.41593862518572,55.19705086770003,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779173,true,2003-05-21 19:00:00.000,-122.44099560503906,55.28117141355595,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779174,true,2003-06-04 20:54:00.000,-122.38213105324687,55.27106585676557,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779175,true,2003-06-19 17:42:00.000,-122.37873200325193,55.27405000065658,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779176,true,2003-07-06 17:40:00.000,-122.31999950504098,55.26326807043517,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779177,true,2003-07-16 20:53:00.000,-122.73076344375815,55.371852006552274,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779178,true,2003-07-31 19:38:00.000,-122.74855192006409,55.35355861845762,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779179,true,2003-08-25 19:10:00.000,-122.71101919025367,55.36600203418428,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779180,true,2003-09-14 20:23:00.000,-122.78785277054747,55.327430148324304,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779181,true,2003-09-27 20:30:00.000,-122.78499007254631,55.329258279956605,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779182,true,2003-10-11 19:45:00.000,-122.80176537968603,55.28097797528945,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779183,true,2003-11-01 19:49:00.000,-122.82220926737428,55.10248157180436,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779184,true,2003-11-02 20:00:00.000,-122.80951123493182,55.10314533811015,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779185,true,2003-11-08 22:08:00.000,-122.81314543956117,55.10691621797888,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779186,true,2003-11-29 18:50:00.000,-122.83219811278171,55.10868728408406,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779187,true,2003-12-05 20:45:00.000,-122.81027841134292,55.109931176674024,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779188,true,2003-12-10 22:33:00.000,-122.8041706284957,55.111970384210956,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779189,true,2003-12-19 16:49:00.000,-122.8632039911112,55.11771230124679,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779190,true,2003-12-28 17:31:00.000,-122.83478394903463,55.101223220402446,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779191,true,2004-01-03 00:38:00.000,-122.85253667138984,55.11929941314601,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779192,true,2004-01-10 23:00:00.000,-122.85434729500456,55.10861692494983,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779193,true,2004-01-15 18:59:00.000,-122.84330314164481,55.1028789646698,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779194,true,2004-01-25 18:55:00.000,-122.79331017115733,55.24787732334122,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779195,true,2004-01-26 18:59:00.000,-122.77366957298788,55.29941337027205,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779196,true,2004-02-01 21:30:00.000,-122.75935096880497,55.29447963966009,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779197,true,2004-02-12 20:14:00.000,-122.76011785565372,55.29527191721207,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779198,true,2004-02-21 21:50:00.000,-122.77668149270012,55.2426630655011,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779199,true,2004-02-26 21:20:00.000,-122.76787202083534,55.22949098418475,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779200,true,2004-03-06 19:10:00.000,-122.76757025603746,55.230011603986064,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779201,true,2004-03-13 19:36:00.000,-122.68062831918695,55.139027509207416,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779202,true,2004-03-23 21:57:00.000,-122.66602663721353,55.14618637312319,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779203,true,2004-03-26 21:24:00.000,-122.66071073116474,55.1347411615497,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779204,true,2004-03-29 20:10:00.000,-122.66547884458771,55.125390636068154,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779205,true,2004-04-15 22:18:00.000,-122.65354764179081,55.18846770347076,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779206,true,2004-04-28 21:19:00.000,-122.65863977866582,55.19543737354449,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779207,true,2004-05-11 21:35:00.000,-122.53366322705652,55.22177557482692,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779208,true,2004-06-03 22:56:00.000,-122.72408207903652,55.36603221292284,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779209,true,2004-06-17 19:13:00.000,-122.71355517698574,55.3687487066303,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779210,true,2004-06-30 18:12:00.000,-122.68900388090077,55.36083502085241,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779211,true,2004-07-14 23:02:00.000,-122.74513093759134,55.34350525724778,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779212,true,2004-07-28 20:46:00.000,-122.69195375183043,55.3608335036252,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779213,true,2004-08-11 22:55:00.000,-122.72297017316525,55.36485254340222,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779214,true,2004-08-25 20:51:00.000,-122.69195131769413,55.36520964487008,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779215,true,2004-09-12 19:01:00.000,-122.76547706707196,55.33986175557331,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779216,true,2004-09-27 19:35:00.000,-122.78602352626818,55.28956001481114,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779217,true,2004-10-14 19:18:00.000,-122.84608779217184,55.12052255576178,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779218,true,2004-11-06 19:07:00.000,-122.84679530996212,55.1118247476413,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779219,true,2004-11-22 18:50:00.000,-122.8079724110494,55.10374500359797,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779220,true,2004-12-12 17:43:00.000,-122.80089451773274,55.1087659607429,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779221,true,2005-01-02 23:28:00.000,-122.80863742380399,55.10889518878855,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779222,true,2005-02-07 18:55:00.000,-122.80426977576653,55.114136234966914,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779223,true,2005-02-14 20:56:00.000,-122.79211646222123,55.108760286851634,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779224,true,2005-02-15 15:30:00.000,-122.78810779355189,55.116859001778614,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779225,true,2005-02-21 20:31:00.000,-122.80358574546023,55.10656869015285,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779226,true,2005-02-28 20:48:00.000,-122.809278400581,55.112544621072836,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779227,true,2005-03-12 19:48:00.000,-122.81813403754214,55.10945789611416,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779228,true,2005-03-14 23:18:00.000,-122.81657392277914,55.1044142553227,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779229,true,2005-03-22 22:26:00.000,-122.81602744897064,55.10736991755143,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779230,true,2005-03-23 19:27:00.000,-122.80828451237024,55.11712605819115,,"Kennedy","Winter","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779231,true,2005-04-14 21:20:00.000,-122.79042267227378,55.12090682449672,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779232,true,2005-04-18 20:25:00.000,-122.82924293621403,55.11797497843383,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779233,true,2005-05-02 23:33:00.000,-122.59967871651529,55.4070413912539,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
2282779234,true,2005-05-18 21:57:00.000,-122.69103346863788,55.37367206510597,,"Kennedy","Summer","radio-transmitter","Rangifer tarandus","car011","KE_car011","Mountain caribou in British Columbia"
